age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
52.0,Private,Higher,Married,Exec-managerial,Husband,White,Male,40.0,United-States,>50K
30.0,Private,Higher,Never-married,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
47.0,Private,Higher,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
56.0,Private,School,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
20.0,Private,Higher,Never-married,Prof-specialty,Own-child,White,Female,32.5,United-States,<=50K
36.0,Private,Higher,Others,Craft-repair,Not-in-family,White,Male,40.0,United-States,<=50K
38.0,Private,School,Married,Adm-clerical,Husband,White,Male,40.0,United-States,<=50K
60.0,State-gov,Higher,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
70.0,Self-emp-not-inc,Masters,Married,Exec-managerial,Husband,Black,Male,40.0,United-States,<=50K
57.0,Private,HS-grad,Others,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
33.0,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,48.0,United-States,<=50K
37.0,Private,HS-grad,Married,Craft-repair,Husband,White,Male,50.0,United-States,<=50K
50.0,Self-emp-not-inc,Higher,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
68.0,Private,Higher,Married,Sales,Husband,White,Male,52.5,United-States,>50K
28.0,Private,School,Married,Adm-clerical,Wife,White,Female,40.0,Mexico,<=50K
32.0,Private,Higher,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
30.0,Private,Higher,Others,Prof-specialty,Not-in-family,White,Male,50.0,United-States,>50K
18.0,Private,School,Never-married,Handlers-cleaners,Own-child,White,Male,32.5,United-States,<=50K
45.0,Private,Higher,Others,Prof-specialty,Unmarried,White,Female,32.5,United-States,<=50K
22.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,40.0,Mexico,<=50K
38.0,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,32.5,United-States,<=50K
37.0,Private,Higher,Others,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
23.0,Private,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,40.0,United-States,<=50K
59.0,Private,School,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
48.0,Self-emp-inc,Higher,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
53.0,Self-emp-inc,Higher,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
18.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,32.5,United-States,<=50K
30.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40.0,Mexico,<=50K
63.0,Private,School,Married,Prof-specialty,Husband,White,Male,40.0,United-States,<=50K
38.0,Self-emp-not-inc,HS-grad,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
48.0,Private,School,Others,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
46.0,Private,HS-grad,Others,Handlers-cleaners,Unmarried,White,Female,50.0,Peru,<=50K
30.0,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,32.5,United-States,<=50K
39.0,Private,Bachelors,Married,Sales,Husband,White,Male,52.5,United-States,>50K
55.0,Local-gov,Higher,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
46.0,Private,Bachelors,Married,Sales,Husband,White,Male,52.5,United-States,>50K
50.0,Private,HS-grad,Others,Sales,Unmarried,White,Female,52.5,United-States,<=50K
32.0,Private,Bachelors,Never-married,Protective-serv,Not-in-family,Black,Male,32.5,United-States,<=50K
18.0,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,40.0,United-States,<=50K
34.0,Private,HS-grad,Others,Other-service,Not-in-family,Black,Male,40.0,United-States,<=50K
50.0,Private,Bachelors,Others,Prof-specialty,Not-in-family,White,Male,45.0,United-States,>50K
32.0,Private,School,Married,Exec-managerial,Husband,White,Male,52.5,United-States,<=50K
23.0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,40.0,United-States,<=50K
46.0,Private,Higher,Others,Prof-specialty,Not-in-family,White,Female,50.0,United-States,<=50K
43.0,Self-emp-inc,Higher,Married,Sales,Husband,White,Male,52.5,United-States,<=50K
32.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,52.5,United-States,>50K
37.0,State-gov,Higher,Others,Prof-specialty,Unmarried,White,Female,38.0,United-States,<=50K
48.0,Private,Higher,Married,Transport-moving,Husband,White,Male,45.0,United-States,>50K
28.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40.0,United-States,<=50K
51.0,Local-gov,School,Others,Other-service,Not-in-family,White,Female,32.5,United-States,<=50K
30.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,50.0,Dominican-Republic,<=50K
34.0,State-gov,Masters,Married,Prof-specialty,Husband,White,Male,50.0,United-States,>50K
34.0,Private,HS-grad,Married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,40.0,United-States,<=50K
53.0,Private,School,Others,Adm-clerical,Unmarried,White,Female,48.0,United-States,<=50K
42.0,Private,School,Married,Craft-repair,Husband,White,Male,40.0,Nicaragua,<=50K
78.0,Private,Bachelors,Others,Sales,Not-in-family,White,Male,50.0,United-States,>50K
26.0,Private,Bachelors,Never-married,Tech-support,Own-child,White,Female,35.0,United-States,<=50K
20.0,Private,Higher,Never-married,Tech-support,Own-child,White,Female,32.5,United-States,<=50K
41.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,50.0,United-States,<=50K
49.0,State-gov,Masters,Married,Prof-specialty,Husband,White,Male,45.0,United-States,>50K
22.0,Private,Higher,Never-married,Other-service,Not-in-family,White,Female,32.5,United-States,<=50K
46.0,Private,Bachelors,Others,Prof-specialty,Not-in-family,White,Male,45.0,United-States,>50K
56.0,Private,Higher,Others,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
34.0,Private,Bachelors,Others,Exec-managerial,Not-in-family,White,Female,35.0,United-States,<=50K
29.0,Local-gov,Masters,Married,Prof-specialty,Wife,White,Female,40.0,United-States,>50K
28.0,Private,School,Married,Prof-specialty,Husband,White,Male,45.0,United-States,<=50K
35.0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,37.0,United-States,<=50K
21.0,Private,Higher,Never-married,Adm-clerical,Not-in-family,White,Female,32.5,Columbia,<=50K
52.0,Self-emp-not-inc,Higher,Married,Exec-managerial,Husband,White,Male,52.5,United-States,>50K
43.0,Private,HS-grad,Married,Craft-repair,Husband,Black,Male,40.0,United-States,<=50K
35.0,Private,HS-grad,Married,Prof-specialty,Other-relative,White,Female,32.5,United-States,<=50K
35.0,Private,School,Never-married,Other-service,Own-child,White,Male,40.0,United-States,<=50K
30.0,Private,HS-grad,Married,Adm-clerical,Husband,White,Male,40.0,United-States,<=50K
45.0,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,40.0,Canada,<=50K
29.0,Private,Higher,Never-married,Other-service,Other-relative,White,Female,32.5,United-States,<=50K
29.0,State-gov,School,Never-married,Other-service,Own-child,Black,Female,40.0,United-States,<=50K
33.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
17.0,Private,School,Never-married,Other-service,Own-child,Black,Male,32.5,United-States,<=50K
52.0,Private,HS-grad,Others,Sales,Unmarried,White,Female,32.5,United-States,<=50K
24.0,Private,Higher,Others,Adm-clerical,Unmarried,White,Female,35.0,United-States,<=50K
32.0,State-gov,HS-grad,Married,Transport-moving,Husband,White,Male,40.0,United-States,>50K
40.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,48.0,United-States,<=50K
32.0,Private,HS-grad,Others,Exec-managerial,Not-in-family,White,Male,40.0,United-States,<=50K
30.0,Private,School,Never-married,Craft-repair,Not-in-family,White,Male,38.0,United-States,<=50K
62.0,Without-pay,Higher,Married,Farming-fishing,Husband,White,Male,50.0,United-States,<=50K
46.0,Local-gov,Bachelors,Married,Protective-serv,Husband,White,Male,40.0,United-States,>50K
32.0,Private,Higher,Never-married,Tech-support,Not-in-family,White,Female,52.5,United-States,<=50K
41.0,Self-emp-inc,Bachelors,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
57.0,Federal-gov,Higher,Married,Adm-clerical,Husband,White,Male,40.0,United-States,>50K
52.0,Private,Higher,Married,Sales,Husband,White,Male,45.0,United-States,>50K
35.0,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
49.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,45.0,United-States,>50K
47.0,Private,Higher,Married,Craft-repair,Husband,White,Male,52.5,United-States,>50K
38.0,Private,School,Married,Adm-clerical,Wife,White,Female,32.5,United-States,<=50K
30.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40.0,United-States,<=50K
32.0,Private,School,Married,Handlers-cleaners,Husband,White,Male,40.0,Columbia,<=50K
32.0,Private,HS-grad,Married,Exec-managerial,Wife,White,Female,50.0,United-States,>50K
46.0,Private,Higher,Never-married,Exec-managerial,Own-child,White,Female,40.0,United-States,<=50K
47.0,Local-gov,Higher,Married,Protective-serv,Husband,White,Male,50.0,United-States,<=50K
57.0,Self-emp-not-inc,Higher,Married,Sales,Wife,White,Female,32.5,United-States,>50K
47.0,Private,Higher,Others,Adm-clerical,Unmarried,Black,Female,40.0,United-States,<=50K
41.0,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,52.5,United-States,>50K
36.0,Local-gov,HS-grad,Married,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
32.0,Private,Bachelors,Married,Farming-fishing,Husband,White,Male,52.5,United-States,<=50K
37.0,Private,School,Others,Other-service,Other-relative,White,Male,40.0,El-Salvador,<=50K
36.0,Self-emp-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,45.0,United-States,<=50K
64.0,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
23.0,Private,Higher,Never-married,Adm-clerical,Own-child,White,Female,32.5,United-States,<=50K
40.0,Private,Higher,Others,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
42.0,State-gov,Bachelors,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
37.0,Self-emp-not-inc,HS-grad,Married,Other-service,Husband,White,Male,42.0,United-States,<=50K
35.0,Federal-gov,Higher,Never-married,Handlers-cleaners,Unmarried,White,Female,40.0,United-States,<=50K
56.0,Self-emp-not-inc,HS-grad,Others,Other-service,Not-in-family,White,Male,50.0,United-States,<=50K
52.0,Private,Bachelors,Married,Craft-repair,Husband,Asian-Pac-Islander,Male,40.0,United-States,<=50K
37.0,Local-gov,Bachelors,Married,Tech-support,Husband,White,Male,45.0,United-States,>50K
48.0,State-gov,Doctorate,Married,Prof-specialty,Husband,White,Male,52.5,United-States,>50K
24.0,Private,HS-grad,Others,Other-service,Own-child,White,Female,40.0,Japan,<=50K
33.0,Private,Higher,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
39.0,Private,Higher,Married,Tech-support,Husband,Asian-Pac-Islander,Male,40.0,Philippines,<=50K
34.0,Private,HS-grad,Others,Adm-clerical,Not-in-family,Black,Male,42.0,United-States,<=50K
24.0,Private,Bachelors,Others,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
23.0,Private,Higher,Never-married,Exec-managerial,Own-child,Other,Male,32.5,Peru,<=50K
49.0,Private,HS-grad,Married,Sales,Husband,White,Male,52.5,United-States,>50K
18.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,32.5,United-States,<=50K
54.0,Private,Masters,Married,Sales,Husband,White,Male,52.5,United-States,>50K
53.0,Private,HS-grad,Married,Craft-repair,Husband,White,Male,46.0,United-States,>50K
34.0,Private,School,Others,Prof-specialty,Unmarried,Black,Female,40.0,United-States,<=50K
20.0,Private,Higher,Never-married,Sales,Not-in-family,White,Female,32.5,United-States,<=50K
31.0,Private,Higher,Others,Adm-clerical,Not-in-family,White,Female,50.0,United-States,<=50K
37.0,Private,Doctorate,Others,Prof-specialty,Unmarried,White,Female,40.0,United-States,<=50K
64.0,Private,School,Married,Craft-repair,Husband,White,Male,40.0,Columbia,<=50K
42.0,Private,Higher,Married,Tech-support,Husband,White,Male,40.0,United-States,>50K
27.0,Private,Higher,Others,Sales,Not-in-family,White,Male,50.0,United-States,<=50K
36.0,Self-emp-not-inc,Higher,Never-married,Other-service,Unmarried,White,Female,50.0,United-States,<=50K
23.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,40.0,United-States,<=50K
46.0,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
24.0,Private,School,Never-married,Craft-repair,Not-in-family,Black,Male,35.0,Jamaica,<=50K
19.0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40.0,Puerto-Rico,<=50K
47.0,Private,Masters,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,40.0,United-States,>50K
57.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40.0,United-States,<=50K
19.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,35.0,United-States,<=50K
37.0,Local-gov,Masters,Married,Prof-specialty,Wife,White,Female,45.0,United-States,>50K
35.0,Self-emp-inc,HS-grad,Married,Sales,Husband,White,Male,52.5,United-States,>50K
36.0,Local-gov,Higher,Others,Adm-clerical,Unmarried,White,Female,35.0,United-States,<=50K
50.0,Private,Higher,Married,Transport-moving,Husband,White,Male,40.0,United-States,>50K
35.0,Private,HS-grad,Married,Prof-specialty,Wife,White,Female,35.0,United-States,<=50K
27.0,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,52.5,United-States,<=50K
28.0,Private,HS-grad,Married,Craft-repair,Husband,White,Male,32.5,United-States,<=50K
29.0,Self-emp-not-inc,Higher,Others,Prof-specialty,Not-in-family,White,Male,52.5,United-States,>50K
25.0,Private,HS-grad,Others,Craft-repair,Not-in-family,Black,Male,40.0,United-States,<=50K
47.0,Self-emp-inc,Higher,Others,Exec-managerial,Not-in-family,White,Female,52.5,United-States,<=50K
29.0,State-gov,Masters,Married,Prof-specialty,Wife,White,Female,45.0,United-States,>50K
49.0,Private,Higher,Married,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
31.0,Private,Higher,Married,Prof-specialty,Husband,White,Male,32.5,United-States,>50K
43.0,Federal-gov,Higher,Married,Prof-specialty,Wife,Black,Female,40.0,United-States,<=50K
56.0,Self-emp-not-inc,School,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
42.0,Private,HS-grad,Others,Craft-repair,Unmarried,White,Female,40.0,United-States,<=50K
45.0,Federal-gov,Higher,Married,Prof-specialty,Husband,White,Male,52.5,United-States,>50K
40.0,Private,Bachelors,Others,Exec-managerial,Unmarried,White,Female,40.0,United-States,<=50K
44.0,Private,Higher,Others,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
36.0,Private,HS-grad,Others,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
53.0,Local-gov,HS-grad,Married,Adm-clerical,Wife,White,Female,40.0,United-States,>50K
72.0,Self-emp-not-inc,Higher,Married,Craft-repair,Husband,White,Male,35.0,United-States,<=50K
46.0,Private,Higher,Married,Transport-moving,Husband,Amer-Indian-Eskimo,Male,52.5,United-States,<=50K
33.0,Private,Higher,Others,Prof-specialty,Unmarried,White,Female,37.0,United-States,<=50K
22.0,Private,School,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,40.0,Philippines,<=50K
17.0,Private,School,Never-married,Prof-specialty,Other-relative,White,Female,32.5,United-States,<=50K
41.0,Private,HS-grad,Married,Tech-support,Husband,White,Male,45.0,United-States,>50K
46.0,Private,School,Married,Machine-op-inspct,Husband,White,Male,43.0,United-States,<=50K
33.0,Private,HS-grad,Never-married,Sales,Own-child,White,Female,32.5,United-States,<=50K
32.0,Private,School,Married,Machine-op-inspct,Husband,White,Male,40.0,Mexico,<=50K
52.0,Self-emp-not-inc,HS-grad,Others,Craft-repair,Not-in-family,White,Male,40.0,United-States,<=50K
48.0,State-gov,HS-grad,Married,Protective-serv,Husband,White,Male,52.5,United-States,>50K
22.0,Private,Higher,Never-married,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
25.0,Private,HS-grad,Others,Other-service,Not-in-family,White,Male,50.0,United-States,<=50K
60.0,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,42.0,United-States,<=50K
49.0,Private,Higher,Others,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
40.0,Self-emp-not-inc,Bachelors,Married,Craft-repair,Husband,White,Male,32.5,United-States,<=50K
48.0,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,46.0,United-States,>50K
31.0,Private,Higher,Never-married,Adm-clerical,Unmarried,Black,Female,40.0,United-States,<=50K
40.0,Self-emp-not-inc,HS-grad,Married,Other-service,Husband,White,Male,45.0,United-States,<=50K
25.0,Private,HS-grad,Others,Sales,Unmarried,White,Female,37.0,United-States,<=50K
68.0,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,45.0,United-States,>50K
18.0,Private,HS-grad,Never-married,Prof-specialty,Own-child,Black,Female,32.5,United-States,<=50K
19.0,Private,School,Never-married,Farming-fishing,Own-child,White,Female,32.5,United-States,<=50K
35.0,Self-emp-inc,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,52.5,United-States,<=50K
28.0,Private,HS-grad,Others,Adm-clerical,Unmarried,White,Female,50.0,United-States,<=50K
53.0,Private,HS-grad,Others,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
33.0,Private,Higher,Married,Transport-moving,Husband,White,Male,41.0,United-States,<=50K
45.0,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Female,35.0,United-States,<=50K
32.0,Private,Higher,Never-married,Adm-clerical,Own-child,White,Female,40.0,United-States,<=50K
19.0,Private,Higher,Never-married,Transport-moving,Own-child,White,Male,32.5,United-States,<=50K
34.0,Private,Higher,Married,Machine-op-inspct,Husband,White,Male,40.0,United-States,>50K
32.0,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,35.0,United-States,<=50K
37.0,Private,HS-grad,Married,Craft-repair,Husband,White,Male,45.0,United-States,>50K
31.0,Private,Higher,Others,Sales,Unmarried,White,Female,40.0,Mexico,<=50K
47.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,52.5,United-States,>50K
23.0,Private,Higher,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
33.0,Private,Masters,Married,Exec-managerial,Husband,White,Male,40.0,United-States,>50K
60.0,Private,Bachelors,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,32.5,South,<=50K
17.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,32.5,United-States,<=50K
67.0,Private,HS-grad,Married,Handlers-cleaners,Husband,White,Male,32.5,United-States,<=50K
57.0,Private,Masters,Married,Prof-specialty,Husband,White,Male,52.5,United-States,>50K
17.0,Private,School,Never-married,Handlers-cleaners,Own-child,White,Male,32.5,Peru,<=50K
25.0,Self-emp-not-inc,Higher,Married,Craft-repair,Husband,White,Male,50.0,United-States,>50K
24.0,State-gov,HS-grad,Married,Transport-moving,Husband,White,Male,49.0,United-States,>50K
48.0,Self-emp-not-inc,Higher,Married,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
51.0,Private,Masters,Married,Exec-managerial,Husband,White,Male,47.0,United-States,>50K
38.0,Private,HS-grad,Others,Protective-serv,Not-in-family,Black,Male,40.0,United-States,<=50K
51.0,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,46.0,United-States,>50K
18.0,Private,HS-grad,Never-married,Tech-support,Own-child,White,Female,32.5,United-States,<=50K
42.0,Private,Higher,Married,Craft-repair,Husband,White,Male,52.5,United-States,>50K
34.0,Private,HS-grad,Others,Other-service,Not-in-family,White,Female,35.0,United-States,<=50K
39.0,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,40.0,United-States,<=50K
39.0,Private,Higher,Never-married,Other-service,Unmarried,Black,Female,40.0,United-States,<=50K
21.0,Self-emp-not-inc,Higher,Never-married,Farming-fishing,Own-child,White,Male,40.0,United-States,<=50K
26.0,Private,School,Never-married,Craft-repair,Not-in-family,White,Male,40.0,Mexico,<=50K
54.0,Federal-gov,Higher,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
34.0,Private,Higher,Others,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
32.0,State-gov,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40.0,United-States,<=50K
59.0,Self-emp-not-inc,School,Married,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
24.0,Private,School,Married,Prof-specialty,Wife,Other,Female,32.5,United-States,<=50K
54.0,Private,Bachelors,Others,Sales,Unmarried,White,Female,40.0,United-States,<=50K
54.0,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40.0,United-States,<=50K
67.0,Private,HS-grad,Others,Sales,Not-in-family,White,Female,32.5,United-States,<=50K
33.0,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,52.5,United-States,<=50K
47.0,Private,Bachelors,Others,Other-service,Not-in-family,White,Female,32.5,Germany,<=50K
45.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
58.0,Self-emp-inc,Doctorate,Married,Prof-specialty,Husband,White,Male,32.5,United-States,>50K
27.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40.0,United-States,<=50K
36.0,Private,Higher,Never-married,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
20.0,Private,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,40.0,United-States,<=50K
45.0,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,52.5,United-States,<=50K
32.0,Private,HS-grad,Others,Adm-clerical,Unmarried,White,Male,40.0,United-States,<=50K
59.0,Private,HS-grad,Others,Other-service,Not-in-family,Black,Female,40.0,United-States,<=50K
45.0,Self-emp-not-inc,Bachelors,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
54.0,Private,School,Others,Prof-specialty,Unmarried,White,Male,52.5,United-States,>50K
20.0,Private,Higher,Never-married,Prof-specialty,Own-child,White,Female,32.5,United-States,<=50K
29.0,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,42.0,United-States,<=50K
28.0,Private,School,Never-married,Other-service,Not-in-family,Black,Female,40.0,Jamaica,<=50K
18.0,Self-emp-not-inc,School,Never-married,Sales,Own-child,White,Female,40.0,United-States,<=50K
49.0,Private,Bachelors,Others,Prof-specialty,Not-in-family,White,Female,50.0,United-States,<=50K
46.0,Private,HS-grad,Others,Craft-repair,Not-in-family,White,Male,32.5,United-States,<=50K
58.0,Private,HS-grad,Married,Prof-specialty,Husband,Black,Male,32.5,United-States,<=50K
56.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45.0,Mexico,<=50K
41.0,Private,Higher,Others,Exec-managerial,Unmarried,Black,Female,50.0,United-States,<=50K
50.0,Self-emp-inc,Higher,Married,Prof-specialty,Husband,White,Male,52.5,United-States,>50K
74.0,Self-emp-not-inc,Higher,Married,Prof-specialty,Husband,White,Male,35.0,United-States,<=50K
30.0,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,40.0,United-States,<=50K
62.0,Private,HS-grad,Others,Craft-repair,Unmarried,Black,Female,40.0,United-States,<=50K
19.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,40.0,United-States,<=50K
29.0,Private,HS-grad,Married,Adm-clerical,Wife,Black,Female,40.0,United-States,<=50K
20.0,Private,Higher,Never-married,Prof-specialty,Other-relative,Black,Female,40.0,United-States,<=50K
36.0,Private,School,Married,Farming-fishing,Husband,White,Male,35.0,Mexico,<=50K
36.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40.0,United-States,<=50K
51.0,Local-gov,Higher,Married,Adm-clerical,Wife,White,Female,32.5,United-States,<=50K
37.0,Self-emp-not-inc,Higher,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
40.0,Self-emp-inc,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40.0,United-States,<=50K
26.0,Self-emp-inc,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
42.0,Self-emp-not-inc,Higher,Married,Craft-repair,Husband,White,Male,45.0,United-States,<=50K
33.0,Private,School,Married,Transport-moving,Other-relative,White,Male,40.0,Mexico,<=50K
43.0,Private,Bachelors,Married,Machine-op-inspct,Husband,White,Male,40.0,United-States,>50K
37.0,Private,Higher,Never-married,Tech-support,Own-child,Black,Female,40.0,United-States,<=50K
73.0,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,32.5,United-States,<=50K
37.0,Private,HS-grad,Married,Other-service,Husband,White,Male,32.5,Mexico,<=50K
50.0,Private,Higher,Married,Adm-clerical,Other-relative,White,Female,35.0,United-States,>50K
32.0,Local-gov,Higher,Married,Other-service,Husband,White,Male,40.0,United-States,<=50K
44.0,Local-gov,Higher,Others,Tech-support,Unmarried,Asian-Pac-Islander,Male,40.0,United-States,<=50K
20.0,Private,Higher,Never-married,Other-service,Own-child,White,Female,32.5,United-States,<=50K
34.0,Private,Higher,Never-married,Prof-specialty,Unmarried,White,Female,40.0,Germany,<=50K
44.0,Local-gov,Bachelors,Married,Exec-managerial,Husband,White,Male,52.0,United-States,<=50K
22.0,Private,Higher,Never-married,Tech-support,Other-relative,White,Female,40.0,United-States,<=50K
39.0,State-gov,Doctorate,Others,Prof-specialty,Not-in-family,White,Female,40.0,United-States,>50K
26.0,Local-gov,Higher,Never-married,Protective-serv,Not-in-family,White,Male,40.0,Peru,<=50K
29.0,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,32.5,United-States,<=50K
49.0,Local-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,50.0,United-States,<=50K
24.0,Private,Higher,Never-married,Machine-op-inspct,Own-child,White,Male,32.5,United-States,<=50K
26.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,52.5,United-States,<=50K
25.0,Private,Higher,Never-married,Protective-serv,Not-in-family,White,Male,52.5,United-States,<=50K
30.0,Private,Higher,Married,Prof-specialty,Husband,White,Male,40.0,United-States,<=50K
52.0,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,38.0,United-States,>50K
20.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40.0,United-States,<=50K
31.0,Private,HS-grad,Others,Handlers-cleaners,Not-in-family,White,Male,40.0,United-States,<=50K
46.0,Self-emp-inc,Higher,Married,Sales,Husband,White,Male,52.5,United-States,>50K
31.0,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Female,40.0,United-States,<=50K
57.0,Private,School,Others,Other-service,Not-in-family,White,Female,32.5,United-States,<=50K
47.0,Private,HS-grad,Others,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
72.0,Self-emp-not-inc,Higher,Married,Prof-specialty,Husband,White,Male,32.5,United-States,>50K
26.0,Self-emp-not-inc,Bachelors,Others,Exec-managerial,Not-in-family,White,Male,38.0,United-States,<=50K
45.0,Federal-gov,Higher,Never-married,Adm-clerical,Own-child,White,Male,40.0,United-States,<=50K
48.0,Private,Higher,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
20.0,Local-gov,HS-grad,Never-married,Other-service,Unmarried,Black,Female,40.0,United-States,<=50K
18.0,Private,School,Never-married,Other-service,Own-child,White,Male,32.5,Peru,<=50K
45.0,Private,HS-grad,Never-married,Priv-house-serv,Unmarried,Black,Female,32.5,United-States,<=50K
